Country,ISO3,Year,Gender,Age,Population,StartAge
WORLD,,1965.0,Female,35-39,100776.9815,35
WORLD,,1966.0,Female,35-39,102004.44,35
WORLD,,1967.0,Female,35-39,103051.476,35
WORLD,,1968.0,Female,35-39,103978.15,35
WORLD,,1969.0,Female,35-39,104780.631,35
WORLD,,1970.0,Female,35-39,105784.8505,35
WORLD,,1971.0,Female,35-39,107304.3145,35
WORLD,,1972.0,Female,35-39,109192.085,35
WORLD,,1973.0,Female,35-39,111066.7395,35
WORLD,,1974.0,Female,35-39,112784.314,35
WORLD,,1975.0,Female,35-39,114180.2795,35
WORLD,,1976.0,Female,35-39,115214.0605,35
WORLD,,1977.0,Female,35-39,115704.8805,35
WORLD,,1978.0,Female,35-39,115853.816,35
WORLD,,1979.0,Female,35-39,116270.632,35
WORLD,,1980.0,Female,35-39,117093.3585,35
WORLD,,1981.0,Female,35-39,119091.177,35
WORLD,,1982.0,Female,35-39,123065.5075,35
WORLD,,1983.0,Female,35-39,128401.4965,35
WORLD,,1984.0,Female,35-39,134575.1315,35
WORLD,,1985.0,Female,35-39,141665.2365,35
WORLD,,1986.0,Female,35-39,148632.9205,35
WORLD,,1987.0,Female,35-39,155019.936,35
WORLD,,1988.0,Female,35-39,161113.3195,35
WORLD,,1989.0,Female,35-39,166869.1775,35
WORLD,,1990.0,Female,35-39,172366.4945,35
WORLD,,1991.0,Female,35-39,177110.8285,35
WORLD,,1992.0,Female,35-39,181328.2095,35
WORLD,,1993.0,Female,35-39,185045.7705,35
WORLD,,1994.0,Female,35-39,187228.625,35
WORLD,,1995.0,Female,35-39,188189.7315,35
WORLD,,1996.0,Female,35-39,188988.928,35
WORLD,,1997.0,Female,35-39,191340.924,35
WORLD,,1998.0,Female,35-39,197235.7415,35
WORLD,,1999.0,Female,35-39,205066.3765,35
WORLD,,2000.0,Female,35-39,212731.2525,35
WORLD,,2001.0,Female,35-39,220116.297,35
WORLD,,2002.0,Female,35-39,225074.968,35
WORLD,,2003.0,Female,35-39,227262.6535,35
WORLD,,2004.0,Female,35-39,229511.973,35
WORLD,,2005.0,Female,35-39,232633.492,35
WORLD,,2006.0,Female,35-39,236150.872,35
WORLD,,2007.0,Female,35-39,239697.154,35
WORLD,,2008.0,Female,35-39,242070.3115,35
WORLD,,2009.0,Female,35-39,243090.54,35
WORLD,,2010.0,Female,35-39,243096.947,35
WORLD,,2011.0,Female,35-39,242456.727,35
WORLD,,2012.0,Female,35-39,241920.9785,35
WORLD,,2013.0,Female,35-39,241684.7045,35
WORLD,,2014.0,Female,35-39,242634.6755,35
WORLD,,2015.0,Female,35-39,245396.3705,35
WORLD,,2016.0,Female,35-39,249607.8465,35
WORLD,,2017.0,Female,35-39,255133.5905,35
WORLD,,2018.0,Female,35-39,260838.474,35
WORLD,,2019.0,Female,35-39,265713.829,35
WORLD,,2020.0,Female,35-39,270283.1505,35
WORLD,,2021.0,Female,35-39,274850.2365,35
WORLD,,1950.0,Male,40-44,71233.035,40
WORLD,,1951.0,Male,40-44,72106.445,40
WORLD,,1952.0,Male,40-44,72963.343,40
WORLD,,1953.0,Male,40-44,73827.4925,40
WORLD,,1954.0,Male,40-44,74595.2155,40
WORLD,,1955.0,Male,40-44,75031.6705,40
WORLD,,1956.0,Male,40-44,75058.258,40
WORLD,,1957.0,Male,40-44,74735.4325,40
WORLD,,1958.0,Male,40-44,74198.358,40
WORLD,,1959.0,Male,40-44,73978.7875,40
WORLD,,1960.0,Male,40-44,74822.9935,40
WORLD,,1961.0,Male,40-44,76608.6055,40
WORLD,,1962.0,Male,40-44,78894.9545,40
WORLD,,1963.0,Male,40-44,81687.856,40
WORLD,,1964.0,Male,40-44,84483.5935,40
WORLD,,1965.0,Male,40-44,86818.39,40
WORLD,,1966.0,Male,40-44,89098.802,40
WORLD,,1967.0,Male,40-44,91720.651,40
WORLD,,1968.0,Male,40-44,94377.8175,40
WORLD,,1969.0,Male,40-44,96898.957,40
WORLD,,1970.0,Male,40-44,99345.2375,40
WORLD,,1971.0,Male,40-44,101344.9795,40
WORLD,,1972.0,Male,40-44,102782.2805,40
WORLD,,1973.0,Male,40-44,103942.397,40
WORLD,,1974.0,Male,40-44,104885.289,40
WORLD,,1975.0,Male,40-44,105792.6115,40
WORLD,,1976.0,Male,40-44,107232.4195,40
WORLD,,1977.0,Male,40-44,109180.969,40
WORLD,,1978.0,Male,40-44,111137.585,40
WORLD,,1979.0,Male,40-44,112903.796,40
WORLD,,1980.0,Male,40-44,114461.8215,40
WORLD,,1981.0,Male,40-44,115646.123,40
WORLD,,1982.0,Male,40-44,116199.081,40
WORLD,,1983.0,Male,40-44,116399.972,40
WORLD,,1984.0,Male,40-44,116867.933,40
WORLD,,1985.0,Male,40-44,117640.324,40
WORLD,,1986.0,Male,40-44,119606.431,40
WORLD,,1987.0,Male,40-44,123582.773,40
WORLD,,1988.0,Male,40-44,128793.1565,40
WORLD,,1989.0,Male,40-44,134928.137,40
WORLD,,1990.0,Male,40-44,142001.9745,40
WORLD,,1991.0,Male,40-44,148887.5455,40
WORLD,,1992.0,Male,40-44,155167.6355,40
WORLD,,1993.0,Male,40-44,161089.82,40
WORLD,,1994.0,Male,40-44,166627.538,40
WORLD,,1995.0,Male,40-44,171924.2955,40
WORLD,,1996.0,Male,40-44,176544.1315,40
WORLD,,1997.0,Male,40-44,180730.2815,40
WORLD,,1998.0,Male,40-44,184495.995,40
WORLD,,1999.0,Male,40-44,186659.613,40
WORLD,,2000.0,Male,40-44,187586.393,40
WORLD,,2001.0,Male,40-44,188345.775,40
WORLD,,2002.0,Male,40-44,190637.381,40
WORLD,,2003.0,Male,40-44,196540.0325,40
WORLD,,2004.0,Male,40-44,204466.363,40
WORLD,,2005.0,Male,40-44,212256.226,40
WORLD,,2006.0,Male,40-44,219793.4855,40
WORLD,,2007.0,Male,40-44,224935.7495,40
WORLD,,2008.0,Male,40-44,227328.616,40
WORLD,,2009.0,Male,40-44,229834.781,40
WORLD,,2010.0,Male,40-44,233295.4095,40
WORLD,,2011.0,Male,40-44,237218.337,40
WORLD,,2012.0,Male,40-44,241190.1545,40
WORLD,,2013.0,Male,40-44,243963.8205,40
WORLD,,2014.0,Male,40-44,245378.9915,40
WORLD,,2015.0,Male,40-44,245734.4,40
WORLD,,2016.0,Male,40-44,245287.0645,40
WORLD,,2017.0,Male,40-44,244863.1425,40
WORLD,,2018.0,Male,40-44,244767.4965,40
WORLD,,2019.0,Male,40-44,245901.8695,40
WORLD,,2020.0,Male,40-44,248929.2785,40
WORLD,,2021.0,Male,40-44,253383.654,40
WORLD,,1950.0,Female,40-44,72805.4935,40
WORLD,,1951.0,Female,40-44,73917.6545,40
WORLD,,1952.0,Female,40-44,75063.9845,40
WORLD,,1953.0,Female,40-44,76188.5785,40
WORLD,,1954.0,Female,40-44,77099.3795,40
WORLD,,1955.0,Female,40-44,77582.3315,40
WORLD,,1956.0,Female,40-44,77549.232,40
WORLD,,1957.0,Female,40-44,77020.861,40
WORLD,,1958.0,Female,40-44,76231.955,40
WORLD,,1959.0,Female,40-44,75783.8805,40
WORLD,,1960.0,Female,40-44,76576.5735,40
WORLD,,1961.0,Female,40-44,78490.3955,40
WORLD,,1962.0,Female,40-44,81021.0885,40
WORLD,,1963.0,Female,40-44,84065.4185,40
WORLD,,1964.0,Female,40-44,87007.866,40
WORLD,,1965.0,Female,40-44,89339.1385,40
WORLD,,1966.0,Female,40-44,91353.099,40
WORLD,,1967.0,Female,40-44,93324.3245,40
WORLD,,1968.0,Female,40-44,95046.662,40
WORLD,,1969.0,Female,40-44,96571.186,40
WORLD,,1970.0,Female,40-44,98018.818,40
WORLD,,1971.0,Female,40-44,99228.762,40
WORLD,,1972.0,Female,40-44,100288.455,40
WORLD,,1973.0,Female,40-44,101266.0355,40
WORLD,,1974.0,Female,40-44,102139.968,40
WORLD,,1975.0,Female,40-44,103190.471,40
WORLD,,1976.0,Female,40-44,104750.589,40
WORLD,,1977.0,Female,40-44,106656.7845,40
WORLD,,1978.0,Female,40-44,108555.7655,40
WORLD,,1979.0,Female,40-44,110318.723,40
WORLD,,1980.0,Female,40-44,111763.401,40
WORLD,,1981.0,Female,40-44,112877.9595,40
WORLD,,1982.0,Female,40-44,113480.5125,40
WORLD,,1983.0,Female,40-44,113707.4875,40
WORLD,,1984.0,Female,40-44,114167.8335,40
WORLD,,1985.0,Female,40-44,114997.83,40
WORLD,,1986.0,Female,40-44,116996.2915,40
WORLD,,1987.0,Female,40-44,120942.5635,40
WORLD,,1988.0,Female,40-44,126221.09,40
WORLD,,1989.0,Female,40-44,132392.8065,40
WORLD,,1990.0,Female,40-44,139478.991,40
WORLD,,1991.0,Female,40-44,146422.6645,40
WORLD,,1992.0,Female,40-44,152759.465,40
WORLD,,1993.0,Female,40-44,158766.5725,40
WORLD,,1994.0,Female,40-44,164443.502,40
WORLD,,1995.0,Female,40-44,169831.4415,40
WORLD,,1996.0,Female,40-44,174462.835,40
WORLD,,1997.0,Female,40-44,178610.824,40
WORLD,,1998.0,Female,40-44,182294.695,40
WORLD,,1999.0,Female,40-44,184441.642,40
WORLD,,2000.0,Female,40-44,185372.8065,40
WORLD,,2001.0,Female,40-44,186181.953,40
WORLD,,2002.0,Female,40-44,188531.2015,40
WORLD,,2003.0,Female,40-44,194364.558,40
WORLD,,2004.0,Female,40-44,202109.2205,40
WORLD,,2005.0,Female,40-44,209684.2285,40
WORLD,,2006.0,Female,40-44,216978.7395,40
WORLD,,2007.0,Female,40-44,221904.1275,40
WORLD,,2008.0,Female,40-44,224118.2745,40
WORLD,,2009.0,Female,40-44,226399.8825,40
WORLD,,2010.0,Female,40-44,229579.511,40
WORLD,,2011.0,Female,40-44,233187.0245,40
WORLD,,2012.0,Female,40-44,236822.799,40
WORLD,,2013.0,Female,40-44,239290.2975,40
WORLD,,2014.0,Female,40-44,240426.097,40
WORLD,,2015.0,Female,40-44,240509.831,40
WORLD,,2016.0,Female,40-44,239848.991,40
WORLD,,2017.0,Female,40-44,239274.4905,40
WORLD,,2018.0,Female,40-44,239031.0265,40
WORLD,,2019.0,Female,40-44,239993.747,40
WORLD,,2020.0,Female,40-44,242808.4065,40
WORLD,,2021.0,Female,40-44,247020.5725,40
WORLD,,1950.0,Male,45-49,61862.9405,45
WORLD,,1951.0,Male,45-49,62908.288,45
WORLD,,1952.0,Male,45-49,63894.618,45
WORLD,,1953.0,Male,45-49,64954.401,45
WORLD,,1954.0,Male,45-49,66113.3925,45
WORLD,,1955.0,Male,45-49,67172.7075,45
WORLD,,1956.0,Male,45-49,68129.6425,45
WORLD,,1957.0,Male,45-49,69062.4995,45
WORLD,,1958.0,Male,45-49,69939.5845,45
WORLD,,1959.0,Male,45-49,70736.221,45
WORLD,,1960.0,Male,45-49,71093.9235,45
WORLD,,1961.0,Male,45-49,70966.705,45
WORLD,,1962.0,Male,45-49,70582.77,45
WORLD,,1963.0,Male,45-49,70098.446,45
WORLD,,1964.0,Male,45-49,70007.6455,45
WORLD,,1965.0,Male,45-49,70940.9505,45
WORLD,,1966.0,Male,45-49,72792.7945,45
WORLD,,1967.0,Male,45-49,75089.171,45
WORLD,,1968.0,Male,45-49,77845.2935,45
WORLD,,1969.0,Male,45-49,80596.267,45
WORLD,,1970.0,Male,45-49,82925.216,45
WORLD,,1971.0,Male,45-49,85181.2515,45
WORLD,,1972.0,Male,45-49,87738.062,45
WORLD,,1973.0,Male,45-49,90384.932,45
WORLD,,1974.0,Male,45-49,92944.2935,45
WORLD,,1975.0,Male,45-49,95411.953,45
WORLD,,1976.0,Male,45-49,97404.228,45
WORLD,,1977.0,Male,45-49,98833.3175,45
WORLD,,1978.0,Male,45-49,99953.4535,45
WORLD,,1979.0,Male,45-49,100857.014,45
WORLD,,1980.0,Male,45-49,101758.179,45
WORLD,,1981.0,Male,45-49,103181.723,45
WORLD,,1982.0,Male,45-49,105109.661,45
WORLD,,1983.0,Male,45-49,107063.287,45
WORLD,,1984.0,Male,45-49,108817.7345,45
WORLD,,1985.0,Male,45-49,110360.688,45
WORLD,,1986.0,Male,45-49,111567.65,45
WORLD,,1987.0,Male,45-49,112214.7395,45
WORLD,,1988.0,Male,45-49,112541.281,45
WORLD,,1989.0,Male,45-49,113102.1375,45
WORLD,,1990.0,Male,45-49,113923.881,45
WORLD,,1991.0,Male,45-49,115880.0255,45
WORLD,,1992.0,Male,45-49,119771.0895,45
WORLD,,1993.0,Male,45-49,124816.335,45
WORLD,,1994.0,Male,45-49,130715.2375,45
WORLD,,1995.0,Male,45-49,137510.151,45
WORLD,,1996.0,Male,45-49,144102.075,45
WORLD,,1997.0,Male,45-49,150150.6385,45
WORLD,,1998.0,Male,45-49,155942.1745,45
WORLD,,1999.0,Male,45-49,161403.095,45
WORLD,,2000.0,Male,45-49,166623.597,45
WORLD,,2001.0,Male,45-49,171171.1375,45
WORLD,,2002.0,Male,45-49,175289.001,45
WORLD,,2003.0,Male,45-49,178967.987,45
WORLD,,2004.0,Male,45-49,181070.8115,45
WORLD,,2005.0,Male,45-49,181957.853,45
WORLD,,2006.0,Male,45-49,182689.1025,45
WORLD,,2007.0,Male,45-49,184950.7205,45
WORLD,,2008.0,Male,45-49,190758.9865,45
WORLD,,2009.0,Male,45-49,198574.004,45
WORLD,,2010.0,Male,45-49,206338.37,45
WORLD,,2011.0,Male,45-49,213942.352,45
WORLD,,2012.0,Male,45-49,219224.4885,45
WORLD,,2013.0,Male,45-49,221833.305,45
WORLD,,2014.0,Male,45-49,224555.7055,45
WORLD,,2015.0,Male,45-49,228194.4695,45
WORLD,,2016.0,Male,45-49,232192.87,45
WORLD,,2017.0,Male,45-49,236093.6135,45
WORLD,,2018.0,Male,45-49,238748.743,45
WORLD,,2019.0,Male,45-49,240001.399,45
WORLD,,2020.0,Male,45-49,240137.305,45
WORLD,,2021.0,Male,45-49,239508.4715,45
WORLD,,1950.0,Female,45-49,63490.793,45
WORLD,,1951.0,Female,45-49,64694.355,45
WORLD,,1952.0,Female,45-49,65835.915,45
WORLD,,1953.0,Female,45-49,67048.0345,45
WORLD,,1954.0,Female,45-49,68395.7725,45
WORLD,,1955.0,Female,45-49,69650.3405,45
WORLD,,1956.0,Female,45-49,70802.4395,45
WORLD,,1957.0,Female,45-49,71968.658,45
WORLD,,1958.0,Female,45-49,72980.9965,45
WORLD,,1959.0,Female,45-49,73917.984,45
WORLD,,1960.0,Female,45-49,74373.2785,45
WORLD,,1961.0,Female,45-49,74196.1125,45
WORLD,,1962.0,Female,45-49,73619.6095,45
WORLD,,1963.0,Female,45-49,72910.5515,45
WORLD,,1964.0,Female,45-49,72631.6225,45
WORLD,,1965.0,Female,45-49,73468.039,45
WORLD,,1966.0,Female,45-49,75435.622,45
WORLD,,1967.0,Female,45-49,78005.818,45
WORLD,,1968.0,Female,45-49,81065.6585,45
WORLD,,1969.0,Female,45-49,84020.155,45
WORLD,,1970.0,Female,45-49,86464.666,45
WORLD,,1971.0,Female,45-49,88530.059,45
WORLD,,1972.0,Female,45-49,90404.5075,45
WORLD,,1973.0,Female,45-49,92059.5025,45
WORLD,,1974.0,Female,45-49,93566.235,45
WORLD,,1975.0,Female,45-49,95068.274,45
WORLD,,1976.0,Female,45-49,96323.321,45
WORLD,,1977.0,Female,45-49,97403.086,45
WORLD,,1978.0,Female,45-49,98386.4745,45
WORLD,,1979.0,Female,45-49,99275.221,45
WORLD,,1980.0,Female,45-49,100361.9185,45
WORLD,,1981.0,Female,45-49,101922.7385,45
WORLD,,1982.0,Female,45-49,103839.509,45
WORLD,,1983.0,Female,45-49,105804.4055,45
WORLD,,1984.0,Female,45-49,107618.7975,45
WORLD,,1985.0,Female,45-49,109098.253,45
WORLD,,1986.0,Female,45-49,110245.422,45
WORLD,,1987.0,Female,45-49,110873.2315,45
WORLD,,1988.0,Female,45-49,111112.6235,45
WORLD,,1989.0,Female,45-49,111567.7565,45
WORLD,,1990.0,Female,45-49,112387.5245,45
WORLD,,1991.0,Female,45-49,114356.239,45
WORLD,,1992.0,Female,45-49,118271.3325,45
WORLD,,1993.0,Female,45-49,123524.423,45
WORLD,,1994.0,Female,45-49,129650.5475,45
WORLD,,1995.0,Female,45-49,136653.3495,45
WORLD,,1996.0,Female,45-49,143485.603,45
WORLD,,1997.0,Female,45-49,149728.0665,45
WORLD,,1998.0,Female,45-49,155671.8005,45
WORLD,,1999.0,Female,45-49,161297.824,45
WORLD,,2000.0,Female,45-49,166620.229,45
WORLD,,2001.0,Female,45-49,171202.115,45
WORLD,,2002.0,Female,45-49,175329.025,45
WORLD,,2003.0,Female,45-49,178978.8265,45
WORLD,,2004.0,Female,45-49,181093.019,45
WORLD,,2005.0,Female,45-49,182007.5155,45
WORLD,,2006.0,Female,45-49,182792.94,45
WORLD,,2007.0,Female,45-49,185099.9065,45
WORLD,,2008.0,Female,45-49,190884.085,45
WORLD,,2009.0,Female,45-49,198604.88,45
WORLD,,2010.0,Female,45-49,206195.9535,45
WORLD,,2011.0,Female,45-49,213512.429,45
WORLD,,2012.0,Female,45-49,218476.931,45
WORLD,,2013.0,Female,45-49,220788.113,45
WORLD,,2014.0,Female,45-49,223198.1035,45
WORLD,,2015.0,Female,45-49,226486.775,45
WORLD,,2016.0,Female,45-49,230140.7705,45
WORLD,,2017.0,Female,45-49,233740.6345,45
WORLD,,2018.0,Female,45-49,236137.206,45
WORLD,,2019.0,Female,45-49,237193.5825,45
WORLD,,2020.0,Female,45-49,237207.805,45
WORLD,,2021.0,Female,45-49,236494.4645,45
WORLD,,1950.0,Male,50-54,50998.5855,50
WORLD,,1951.0,Male,50-54,52167.75,50
WORLD,,1952.0,Male,50-54,53407.644,50
WORLD,,1953.0,Male,50-54,54622.2385,50
WORLD,,1954.0,Male,50-54,55851.238,50
WORLD,,1955.0,Male,50-54,57089.9835,50
WORLD,,1956.0,Male,50-54,58201.015,50
WORLD,,1957.0,Male,50-54,59198.4565,50
WORLD,,1958.0,Male,50-54,60282.5365,50
WORLD,,1959.0,Male,50-54,61385.147,50
WORLD,,1960.0,Male,50-54,62335.3885,50
WORLD,,1961.0,Male,50-54,63201.996,50
WORLD,,1962.0,Male,50-54,64083.8045,50
WORLD,,1963.0,Male,50-54,64996.27,50
WORLD,,1964.0,Male,50-54,65855.5995,50
WORLD,,1965.0,Male,50-54,66352.3115,50
WORLD,,1966.0,Male,50-54,66366.2825,50
WORLD,,1967.0,Male,50-54,66047.1895,50
WORLD,,1968.0,Male,50-54,65606.7485,50
WORLD,,1969.0,Male,50-54,65562.0445,50
WORLD,,1970.0,Male,50-54,66541.211,50
WORLD,,1971.0,Male,50-54,68426.229,50
WORLD,,1972.0,Male,50-54,70748.0875,50
WORLD,,1973.0,Male,50-54,73512.895,50
WORLD,,1974.0,Male,50-54,76229.8165,50
WORLD,,1975.0,Male,50-54,78483.609,50
WORLD,,1976.0,Male,50-54,80676.1135,50
WORLD,,1977.0,Male,50-54,83156.222,50
WORLD,,1978.0,Male,50-54,85711.064,50
WORLD,,1979.0,Male,50-54,88180.472,50
WORLD,,1980.0,Male,50-54,90533.084,50
WORLD,,1981.0,Male,50-54,92443.1175,50
WORLD,,1982.0,Male,50-54,93809.3035,50
WORLD,,1983.0,Male,50-54,94873.1665,50
WORLD,,1984.0,Male,50-54,95753.591,50
WORLD,,1985.0,Male,50-54,96649.264,50
WORLD,,1986.0,Male,50-54,98055.379,50
WORLD,,1987.0,Male,50-54,99954.145,50
WORLD,,1988.0,Male,50-54,101892.935,50
WORLD,,1989.0,Male,50-54,103678.8675,50
WORLD,,1990.0,Male,50-54,105301.3145,50
WORLD,,1991.0,Male,50-54,106589.7475,50
WORLD,,1992.0,Male,50-54,107279.687,50
WORLD,,1993.0,Male,50-54,107609.7395,50
WORLD,,1994.0,Male,50-54,108134.1585,50
WORLD,,1995.0,Male,50-54,108886.2685,50
WORLD,,1996.0,Male,50-54,110735.722,50
WORLD,,1997.0,Male,50-54,114492.626,50
WORLD,,1998.0,Male,50-54,119425.4975,50
WORLD,,1999.0,Male,50-54,125199.5835,50
WORLD,,2000.0,Male,50-54,131817.3,50
WORLD,,2001.0,Male,50-54,138221.3945,50
WORLD,,2002.0,Male,50-54,144078.393,50
WORLD,,2003.0,Male,50-54,149649.172,50
WORLD,,2004.0,Male,50-54,154915.2505,50
WORLD,,2005.0,Male,50-54,159964.5765,50
WORLD,,2006.0,Male,50-54,164356.2055,50
WORLD,,2007.0,Male,50-54,168359.6285,50
WORLD,,2008.0,Male,50-54,171931.3565,50
WORLD,,2009.0,Male,50-54,173982.2765,50
WORLD,,2010.0,Male,50-54,174925.424,50
WORLD,,2011.0,Male,50-54,175797.61,50
WORLD,,2012.0,Male,50-54,178231.1545,50
WORLD,,2013.0,Male,50-54,184171.2955,50
WORLD,,2014.0,Male,50-54,192051.294,50
WORLD,,2015.0,Male,50-54,199805.9455,50
WORLD,,2016.0,Male,50-54,207277.6965,50
WORLD,,2017.0,Male,50-54,212384.7595,50
WORLD,,2018.0,Male,50-54,214916.8635,50
WORLD,,2019.0,Male,50-54,217595.423,50
WORLD,,2020.0,Male,50-54,221073.249,50
WORLD,,2021.0,Male,50-54,224758.0485,50
WORLD,,1950.0,Female,50-54,53546.2095,50
WORLD,,1951.0,Female,50-54,54776.8745,50
WORLD,,1952.0,Female,50-54,56057.927,50
WORLD,,1953.0,Female,50-54,57315.4245,50
WORLD,,1954.0,Female,50-54,58609.8945,50
WORLD,,1955.0,Female,50-54,59938.594,50
WORLD,,1956.0,Female,50-54,61167.856,50
WORLD,,1957.0,Female,50-54,62287.2345,50
WORLD,,1958.0,Female,50-54,63447.6805,50
WORLD,,1959.0,Female,50-54,64686.1785,50
WORLD,,1960.0,Female,50-54,65951.1115,50
WORLD,,1961.0,Female,50-54,67105.229,50
WORLD,,1962.0,Female,50-54,68243.924,50
WORLD,,1963.0,Female,50-54,69364.4105,50
WORLD,,1964.0,Female,50-54,70374.122,50
WORLD,,1965.0,Female,50-54,70933.3835,50
WORLD,,1966.0,Female,50-54,70847.4745,50
WORLD,,1967.0,Female,50-54,70300.041,50
WORLD,,1968.0,Female,50-54,69624.39,50
WORLD,,1969.0,Female,50-54,69382.1305,50
WORLD,,1970.0,Female,50-54,70284.3875,50
WORLD,,1971.0,Female,50-54,72342.609,50
WORLD,,1972.0,Female,50-54,74997.509,50
WORLD,,1973.0,Female,50-54,78130.5945,50
WORLD,,1974.0,Female,50-54,81077.2205,50
WORLD,,1975.0,Female,50-54,83352.2095,50
WORLD,,1976.0,Female,50-54,85299.1795,50
WORLD,,1977.0,Female,50-54,87165.773,50
WORLD,,1978.0,Female,50-54,88816.598,50
WORLD,,1979.0,Female,50-54,90342.527,50
WORLD,,1980.0,Female,50-54,91857.8615,50
WORLD,,1981.0,Female,50-54,93131.09,50
WORLD,,1982.0,Female,50-54,94223.571,50
WORLD,,1983.0,Female,50-54,95209.8205,50
WORLD,,1984.0,Female,50-54,96101.9765,50
WORLD,,1985.0,Female,50-54,97187.484,50
WORLD,,1986.0,Female,50-54,98725.5505,50
WORLD,,1987.0,Female,50-54,100593.3055,50
WORLD,,1988.0,Female,50-54,102513.7375,50
WORLD,,1989.0,Female,50-54,104317.666,50
WORLD,,1990.0,Female,50-54,105835.5235,50
WORLD,,1991.0,Female,50-54,107051.18,50
WORLD,,1992.0,Female,50-54,107742.9665,50
WORLD,,1993.0,Female,50-54,108038.94,50
WORLD,,1994.0,Female,50-54,108518.671,50
WORLD,,1995.0,Female,50-54,109305.5305,50
WORLD,,1996.0,Female,50-54,111228.509,50
WORLD,,1997.0,Female,50-54,115102.387,50
WORLD,,1998.0,Female,50-54,120310.1645,50
WORLD,,1999.0,Female,50-54,126373.931,50
WORLD,,2000.0,Female,50-54,133279.78,50
WORLD,,2001.0,Female,50-54,140015.1045,50
WORLD,,2002.0,Female,50-54,146183.963,50
WORLD,,2003.0,Female,50-54,152044.2785,50
WORLD,,2004.0,Female,50-54,157595.897,50
WORLD,,2005.0,Female,50-54,162864.48,50
WORLD,,2006.0,Female,50-54,167387.6165,50
WORLD,,2007.0,Female,50-54,171467.037,50
WORLD,,2008.0,Female,50-54,175074.3075,50
WORLD,,2009.0,Female,50-54,177165.0955,50
WORLD,,2010.0,Female,50-54,178103.3325,50
WORLD,,2011.0,Female,50-54,178929.6055,50
WORLD,,2012.0,Female,50-54,181263.06,50
WORLD,,2013.0,Female,50-54,187029.3195,50
WORLD,,2014.0,Female,50-54,194677.7785,50
WORLD,,2015.0,Female,50-54,202159.228,50
WORLD,,2016.0,Female,50-54,209354.124,50
WORLD,,2017.0,Female,50-54,214243.103,50
WORLD,,2018.0,Female,50-54,216560.051,50
WORLD,,2019.0,Female,50-54,218987.179,50
WORLD,,2020.0,Female,50-54,222219.758,50
WORLD,,2021.0,Female,50-54,225708.8925,50
WORLD,,1950.0,Male,55-59,40982.8935,55
WORLD,,1951.0,Male,55-59,41706.776,55
WORLD,,1952.0,Male,55-59,42582.117,55
WORLD,,1953.0,Male,55-59,43621.8255,55
WORLD,,1954.0,Male,55-59,44646.925,55
WORLD,,1955.0,Male,55-59,45707.305,55
WORLD,,1956.0,Male,55-59,46880.1715,55
WORLD,,1957.0,Male,55-59,48109.2765,55
WORLD,,1958.0,Male,55-59,49289.8355,55
WORLD,,1959.0,Male,55-59,50458.0455,55
WORLD,,1960.0,Male,55-59,51533.181,55
WORLD,,1961.0,Male,55-59,52524.489,55
WORLD,,1962.0,Male,55-59,53547.8295,55
WORLD,,1963.0,Male,55-59,54609.7045,55
WORLD,,1964.0,Male,55-59,55732.995,55
WORLD,,1965.0,Male,55-59,56784.836,55
WORLD,,1966.0,Male,55-59,57726.674,55
WORLD,,1967.0,Male,55-59,58612.839,55
WORLD,,1968.0,Male,55-59,59483.732,55
WORLD,,1969.0,Male,55-59,60285.5135,55
WORLD,,1970.0,Male,55-59,60751.926,55
WORLD,,1971.0,Male,55-59,60759.075,55
WORLD,,1972.0,Male,55-59,60457.575,55
WORLD,,1973.0,Male,55-59,60100.2855,55
WORLD,,1974.0,Male,55-59,60165.457,55
WORLD,,1975.0,Male,55-59,61227.3335,55
WORLD,,1976.0,Male,55-59,63137.255,55
WORLD,,1977.0,Male,55-59,65427.829,55
WORLD,,1978.0,Male,55-59,68079.5385,55
WORLD,,1979.0,Male,55-59,70659.474,55
WORLD,,1980.0,Male,55-59,72768.555,55
WORLD,,1981.0,Male,55-59,74801.3045,55
WORLD,,1982.0,Male,55-59,77142.283,55
WORLD,,1983.0,Male,55-59,79553.955,55
WORLD,,1984.0,Male,55-59,81866.284,55
WORLD,,1985.0,Male,55-59,84097.5945,55
WORLD,,1986.0,Male,55-59,85955.055,55
WORLD,,1987.0,Male,55-59,87328.186,55
WORLD,,1988.0,Male,55-59,88423.146,55
WORLD,,1989.0,Male,55-59,89358.505,55
WORLD,,1990.0,Male,55-59,90339.973,55
WORLD,,1991.0,Male,55-59,91775.245,55
WORLD,,1992.0,Male,55-59,93631.936,55
WORLD,,1993.0,Male,55-59,95497.4685,55
WORLD,,1994.0,Male,55-59,97165.444,55
WORLD,,1995.0,Male,55-59,98669.291,55
WORLD,,1996.0,Male,55-59,99871.447,55
WORLD,,1997.0,Male,55-59,100543.8355,55
WORLD,,1998.0,Male,55-59,100940.8,55
WORLD,,1999.0,Male,55-59,101547.07,55
WORLD,,2000.0,Male,55-59,102350.8425,55
WORLD,,2001.0,Male,55-59,104183.171,55
WORLD,,2002.0,Male,55-59,107826.0255,55
WORLD,,2003.0,Male,55-59,112584.998,55
WORLD,,2004.0,Male,55-59,118154.8635,55
WORLD,,2005.0,Male,55-59,124547.716,55
WORLD,,2006.0,Male,55-59,130740.31,55
WORLD,,2007.0,Male,55-59,136376.475,55
WORLD,,2008.0,Male,55-59,141725.916,55
