id,name,picture_url,neighbourhood_cleansed,latitude,longitude,room_type,price,number_of_reviews,review_scores_rating
49851994,Bright 1 BDR Apt w/Terrace & Great Travel Links,https://a0.muscache.com/pictures/0c7f584b-80c3-4c3e-a078-c6530210d654.jpg,Newham,51.54691,-0.01431,Entire home/apt,116,13,4.62
49852638,"(BP) Executive One Bedroom Apartment, Camden",https://a0.muscache.com/pictures/d0686a49-e4f6-4c9f-823e-67c281572d2e.jpg,Camden,51.53392,-0.13758,Entire home/apt,302,39,4.9
49854747,Beautiful one bedroom flat in the heart of London,https://a0.muscache.com/pictures/miso/Hosting-49854747/original/7664bea8-0146-4752-8e94-dacb537e6715.jpeg,Westminster,51.492706,-0.144179,Entire home/apt,349,25,5
49856963,"Carlton Hotel, Double en suite room in Kings Cross",https://a0.muscache.com/pictures/9fb04d2d-e9f4-4599-982c-00ae41167e50.jpg,Camden,51.53141,-0.12257,Private room,130,8,3.5
49956549,River Thames view in London - 1 bedroom penthouse,https://a0.muscache.com/pictures/miso/Hosting-49956549/original/b24b0a6d-54a9-43fc-944c-19a3414a1a19.jpeg,Westminster,51.485214,-0.139581,Entire home/apt,195,26,4.73
49858236,"Bed 1 - Lovely South London home, private bathroom",https://a0.muscache.com/pictures/miso/Hosting-49858236/original/42742e08-e17c-4952-b216-083de8cb1cf0.jpeg,Croydon,51.33435739,-0.121411464,Private room,55,51,4.88
49878558,Entire Loft Apartment • Ilford • London,https://a0.muscache.com/pictures/b129e805-1d71-4e67-ad97-3297fe3a4513.jpg,Redbridge,51.57322,0.0948,Private room,80,7,4.57
49880110,Covent Garden Zone 1 Central London Apartment,https://a0.muscache.com/pictures/942068bb-c23b-4d6a-af12-809b0c985f09.jpg,Westminster,51.51079,-0.12679,Entire home/apt,98,39,4.87
49974745,Gorgeous one bedroom flat for singles or a couple,https://a0.muscache.com/pictures/5792275c-a55d-44ad-ae72-08d0a84b5fb7.jpg,Southwark,51.44274,-0.06618,Entire home/apt,140,67,4.94
49974800,Newly renovated flat with private entrance. London,https://a0.muscache.com/pictures/a1078201-fe3d-4928-ad76-fd9d97ca1efb.jpg,Bexley,51.47814,0.12635,Entire home/apt,86,90,4.84
49975790,Cosy studio flat at Paddington Station,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDk5NzU3OTA%3D/original/a8c3e0d4-7b1f-4174-a0c9-a14bb24da742.jpeg,Westminster,51.51517,-0.17797,Entire home/apt,109,8,4.38
49978354,Beautiful ensuite loft room in leafy West Dulwich,https://a0.muscache.com/pictures/miso/Hosting-49978354/original/0a3538ad-b465-4001-b9ff-8193513025cd.jpeg,Southwark,51.43192,-0.08924,Private room,70,124,4.95
49983487,Double room on Brixton Road,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDk5ODM0ODc%3D/original/142b7edc-568d-453c-bf94-860ecfb68878.jpeg,Lambeth,51.4608425,-0.115116187,Private room,78,15,5
49993058,Budget Ensuite Room Woolwich,https://a0.muscache.com/pictures/prohost-api/Hosting-49993058/original/9097e131-0f8b-454d-b82c-2998876541f7.jpeg,Greenwich,51.4802351,0.063512978,Entire home/apt,115,3,1
49993073,Budget Ensuite Room in Thamesmead,https://a0.muscache.com/pictures/prohost-api/Hosting-49993073/original/777caee9-9d96-476e-aa32-d712fc0edae2.jpeg,Bexley,51.5084792,0.12612735,Entire home/apt,120,4,3
49996200,A stunning one - bedroom apartment in Richmond,https://a0.muscache.com/pictures/miso/Hosting-49996200/original/5ec2342f-8f36-45e8-96d4-145da429441b.jpeg,Richmond upon Thames,51.46708,-0.29068,Entire home/apt,126,13,4.69
50000374,Penthouse Serviced Apartment with Private Terrace,https://a0.muscache.com/pictures/prohost-api/Hosting-50000374/original/6e2cba73-2e97-4db3-8fb9-7bf25736ac12.jpeg,City of London,51.5167544,-0.1102273,Private room,336,6,5
50039152,Entire Apartment LB of Hammersmith and Fulham,https://a0.muscache.com/pictures/29038f64-efc2-4ed6-9854-0582a6dfb4b4.jpg,Hammersmith and Fulham,51.51227,-0.23005,Entire home/apt,84,1,5
50008626,Clockwork  Stunning 1 bedroom,https://a0.muscache.com/pictures/prohost-api/Hosting-50008626/original/55a3dd2f-aee5-46c4-919e-ad2f0c93b6ee.jpeg,City of London,51.51402,-0.10256,Entire home/apt,132,79,4.63
50016245,Luxurious Studio flat close to Uxbridge station,https://a0.muscache.com/pictures/miso/Hosting-50016245/original/8217c9e2-a030-4a63-bb8a-a36e50212bc0.jpeg,Hillingdon,51.54937,-0.48078,Entire home/apt,80,9,4.89
50048695,Cosy room with nice views,https://a0.muscache.com/pictures/hosting/Hosting-50048695/original/e531b630-2889-459f-8526-539da5e6b61d.jpeg,Lambeth,51.46834,-0.13916,Private room,42,54,5
50060491,Private bedroom in a beautiful and quiet house,https://a0.muscache.com/pictures/01276d69-c669-4ad7-9095-c1d4e35f47bb.jpg,Kensington and Chelsea,51.47918,-0.1837,Private room,79,5,4.8
50067587,"Spacious, Comfortable and Clean",https://a0.muscache.com/pictures/miso/Hosting-50067587/original/83afbedd-83eb-4d0b-a989-478ea504f50c.jpeg,Croydon,51.40405,-0.10003,Private room,80,5,5
50192674,Luxury Brand New Apartment,https://a0.muscache.com/pictures/136b2174-dfd4-407d-bc59-3e71edb0936e.jpg,Barnet,51.59678,-0.241,Entire home/apt,100,3,4.33
50079783,"Lovely Double Room, Victoria  Docks.",https://a0.muscache.com/pictures/46042fa6-8afe-43a3-b1cc-096ff8fcbe16.jpg,Newham,51.50891,0.01673,Private room,75,31,4.94
50082878,Cosy 1 bedroom flat on Gray's Inn Road,https://a0.muscache.com/pictures/miso/Hosting-50082878/original/46775be1-68e5-4509-84d5-269b1ce968d8.jpeg,Camden,51.52558,-0.11559,Entire home/apt,141,169,4.89
50086749,One Bedroom Flat In Belgravia,https://a0.muscache.com/pictures/4fe866bd-1336-4572-8e1c-d76524166687.jpg,Westminster,51.50089,-0.15213,Entire home/apt,229,61,4.87
50193714,Central London Warwick Sq#,https://a0.muscache.com/pictures/01178833-5fe6-43ea-a984-fc4cc8e786ae.jpg,Westminster,51.49035,-0.13911,Entire home/apt,209,115,4.77
50088871,Spacious 2-bedroom Space in Greater London,https://a0.muscache.com/pictures/miso/Hosting-50088871/original/18f76e38-a9df-4453-8b6a-14a1a5e0bf6b.jpeg,Camden,51.52273,-0.11636,Private room,165,4,5
50093171,"Modern Studio Apartment, South West London",https://a0.muscache.com/pictures/913172f9-40a8-4bbd-a0eb-a94836242bd0.jpg,Wandsworth,51.43085,-0.15022,Entire home/apt,122,22,4.64
50221393,Room in Wembley Park close to Stadium & OVO Arena,https://a0.muscache.com/pictures/2ea83f10-442a-4a13-83b3-a74df471063e.jpg,Brent,51.56097,-0.28526,Private room,57,100,4.95
50229274,Twin Room in Beautiful Home + Sauna & Hot Tub,https://a0.muscache.com/pictures/miso/Hosting-49723039/original/6dec803f-8c97-4190-93ce-4f184e74fe45.jpeg,Bromley,51.311722,0.02811,Private room,40,24,4.83
50230059,The Radiant Retreat,https://a0.muscache.com/pictures/miso/Hosting-50230059/original/134a917d-9be5-4815-a088-75c650e387ee.jpeg,Merton,51.39282514,-0.201861802,Private room,56,5,5
50100326,"Grade 2 Listed London Almshouse Cottage, Hackney",https://a0.muscache.com/pictures/8406cd93-60b4-4b10-a287-34dcbbb4d8b7.jpg,Hackney,51.55733,-0.0534,Entire home/apt,130,16,4.94
50237045,Charming room in the Wanstead area,https://a0.muscache.com/pictures/c0671cde-8f1e-4098-a199-267fcde5f7b6.jpg,Redbridge,51.57503,0.0218,Private room,40,12,5
50237424,Lovely double room with private bathroom,https://a0.muscache.com/pictures/47251e70-7ae7-4907-9f7a-c014bf254867.jpg,Brent,51.58747,-0.2529,Private room,62,97,4.94
50127224,Cosy double bedroom 2 min to Earl's Court station,https://a0.muscache.com/pictures/eee0ae7c-35d2-43d1-805d-be7ef81bd5a6.jpg,Kensington and Chelsea,51.49083,-0.19255,Private room,79,87,4.72
50127921,One Bedroom flat in Canary Wharf,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTAxMjc5MjE%3D/original/1481edd2-e1f2-4c1b-9c66-172b5d54da6d.jpeg,Tower Hamlets,51.49779,-0.02052,Entire home/apt,172,2,5
50247393,"Great Studio, Leafy Central location, Perfect WiFi",https://a0.muscache.com/pictures/db25a0f6-db60-4818-9c2c-da19d52cd1fa.jpg,Barnet,51.5961,-0.17411,Entire home/apt,87,1,5
50251241,LOVELY CHELSEA APARTMENT IN QUIET NEIGHBOURHOOD,https://a0.muscache.com/pictures/5732a676-7054-4afc-83f4-83717d0e5470.jpg,Kensington and Chelsea,51.48702,-0.18635,Entire home/apt,320,5,5
50251956,Charming 1 bed flat 30 mins from Central London,https://a0.muscache.com/pictures/miso/Hosting-50251956/original/b709c96a-b033-4e47-a9da-ba214cbcd8ef.jpeg,Southwark,51.47652,-0.08672,Entire home/apt,88,47,4.85
50253569,Brilliant central London location,https://a0.muscache.com/pictures/92fece06-dcfe-4375-96c6-c5b404d11643.jpg,Lambeth,51.49619,-0.11169,Entire home/apt,182,34,4.85
50134487,Marvellous Studio Flat in Manor House (Flat 4),https://a0.muscache.com/pictures/c4758982-549b-452c-8ea3-20a700eba904.jpg,Haringey,51.57796,-0.10133,Entire home/apt,47,44,4.2
50257411,TRULY STUNNING ONE BED FLAT IN LONDON FIELDS.,https://a0.muscache.com/pictures/miso/Hosting-50257411/original/4cdcb9ff-a636-42f2-8395-521772f7abc5.jpeg,Hackney,51.54038,-0.05646,Entire home/apt,193,23,4.78
50259801,C-2) Twin Room(Bunk Bed) in Excellent Location.,https://a0.muscache.com/pictures/823d1f83-ada2-4cde-8849-c04676985e77.jpg,Camden,51.53561,-0.13799,Private room,53,186,4.41
50261055,Tranquil home in South West London,https://a0.muscache.com/pictures/hosting/Hosting-50261055/original/6c313de6-37c6-4ba0-94b2-362ce1537bd8.jpeg,Wandsworth,51.44253,-0.19762,Private room,56,17,4.94
50262229,Peaceful Bright Room Near Central Line Station,https://a0.muscache.com/pictures/miso/Hosting-50262229/original/906adc32-6a70-4d68-a4c2-164c875bffb0.jpeg,Waltham Forest,51.567532,0.00337,Private room,51,54,4.94
50262644,Glorious Room & Private Bathroom -1 Min to Station,https://a0.muscache.com/pictures/miso/Hosting-50262644/original/42fff4ce-26ac-41e1-99a8-6f5c440b6a9e.jpeg,Lewisham,51.43269,-0.01759,Private room,55,48,4.98
50146136,Room in modern 2-bedroom Flat in East London,https://a0.muscache.com/pictures/miso/Hosting-50146136/original/a721c848-b320-41ce-992c-3fb663fe6907.jpeg,Tower Hamlets,51.52894,-0.02848,Private room,56,57,4.84
50149542,"Mercure London Paddington, 4-Star Hotel, Free WiFi",https://a0.muscache.com/pictures/5a8703d2-910d-4226-82d7-697fc5878ca8.jpg,Westminster,51.51712,-0.17585,Private room,203,45,3.87
50263809,Studio 1 -  Charming studio in Earls Court!,https://a0.muscache.com/pictures/8c2913bc-2184-499d-b736-32319ebd1d23.jpg,Kensington and Chelsea,51.49262,-0.19146,Entire home/apt,97,141,4.62
50264482,C-4) Twin Room in Camden Town.,https://a0.muscache.com/pictures/miso/Hosting-50264482/original/89215750-ab0c-43e8-b38e-43cb41423af9.jpeg,Camden,51.53625,-0.13506,Private room,51,123,4.36
50165292,King Room with Air Conditioning,https://a0.muscache.com/pictures/miso/Hosting-50165292/original/aa863806-bdfa-4fa3-86d8-20c86c35d5bc.jpeg,Hillingdon,51.506283,-0.469873,Private room,70,53,4.51
50166200,Nice room in the best area in London Euston,https://a0.muscache.com/pictures/f274fadd-632a-4a5b-a956-133cf5d0c68d.jpg,Camden,51.53056,-0.13115,Private room,63,92,4.51
50168501,🪴 🇬🇧 Large Double Room in London Zone 2 - Close the the underground station 🇬🇧 🪴,https://a0.muscache.com/pictures/prohost-api/Hosting-50168501/original/489eca39-b899-4132-8b39-d4b9324c02c1.jpeg,Camden,51.54101,-0.18351,Private room,82,32,4.75
50173875,"Kingston on Thames, so much to do ......",https://a0.muscache.com/pictures/miso/Hosting-49709677/original/2f0e36d3-ed14-4841-8159-70c307709534.jpeg,Richmond upon Thames,51.41324,-0.31024,Entire home/apt,95,9,4.89
50281112,Studio 2 - Gorgeous studio in Earls Court!,https://a0.muscache.com/pictures/dacc2dbe-da7d-4b59-89c7-6be50ddf1fa2.jpg,Kensington and Chelsea,51.49255,-0.19169,Entire home/apt,100,165,4.61
50281562,Private Basement Retreat With EnSuite & Patio,https://a0.muscache.com/pictures/miso/Hosting-50281562/original/130cd8dd-f98a-42dc-9ad7-0ef632bc97e0.jpeg,Sutton,51.37784,-0.24372,Private room,90,38,4.89
50293908,"Superhost 1 bedroom flat 15 mins to center,zone 2",https://a0.muscache.com/pictures/miso/Hosting-50293908/original/7b752fb9-9ab4-40f9-a69c-23da6914eca6.jpeg,Tower Hamlets,51.53158,-0.02429,Entire home/apt,90,12,4.92
50294949,Newly Refurbished attractive modern studio,https://a0.muscache.com/pictures/85aafadc-b163-48b2-beb3-5ecfa373a2e5.jpg,Croydon,51.38285,-0.08127,Entire home/apt,70,56,4.86
50184335,Deluxe One Bedroom Flat in Moorgate,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTAxODQzMzU%3D/original/e0bfbcd3-4055-4ef1-acc8-1d4707ed8932.jpeg,Islington,51.52248,-0.0914,Entire home/apt,154,1,5
50185279,Signature One Bedroom Apartment in Moorgate,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTAxODUyNzk%3D/original/488a76e9-97e0-41a1-9ca6-f75448d6264b.jpeg,City of London,51.52041,-0.08994,Entire home/apt,154,1,4
50315805,Habitacion en London fields,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTAzMTU4MDU%3D/original/fb0d09c6-3e38-4fe4-ae99-5df568dd57b9.jpeg,Hackney,51.54429,-0.06009,Private room,80,3,3.67
50297053,"Carlton Hotel, Kings Cross, double en suite room",https://a0.muscache.com/pictures/9fb04d2d-e9f4-4599-982c-00ae41167e50.jpg,Camden,51.53001,-0.12318,Private room,120,7,3.71
50297201,"Carlton Hotel, Kings Cross, Double en suite room",https://a0.muscache.com/pictures/9fb04d2d-e9f4-4599-982c-00ae41167e50.jpg,Camden,51.53092,-0.12296,Private room,130,2,2.5
50302159,Bright and charming flat in N1,https://a0.muscache.com/pictures/7339c9b6-ee5c-4a45-8eb3-89df1dd096b3.jpg,Hackney,51.54583,-0.07955,Entire home/apt,168,9,4.89
50318882,"Sweet, cosy, bright, quiet studio in Centr. London",https://a0.muscache.com/pictures/miso/Hosting-50318882/original/187d673c-46cf-43d0-8a7e-13eeaa089a04.jpeg,Tower Hamlets,51.51683,-0.05961,Entire home/apt,80,5,4.8
50326712,Huge Bright Room With Private Bathroom & TV,https://a0.muscache.com/pictures/miso/Hosting-50326712/original/6e9ab0f1-60c1-4366-abc6-914a8ff32bd5.jpeg,Lewisham,51.433556,-0.016476,Private room,54,3,5
50418037,Hope & Edward's Friendly Abode,https://a0.muscache.com/pictures/miso/Hosting-50418037/original/1ade0a67-fa3a-4c28-9aae-904db21b67a3.jpeg,Bromley,51.39798,0.10342,Private room,48,13,4.62
50429194,Cute ‘n Cosy Flat in Peckham - Entire Place,https://a0.muscache.com/pictures/48104207-e6f9-4655-86ad-3eeeaa98000d.jpg,Southwark,51.4752,-0.05913,Entire home/apt,120,32,4.88
50429289,Room w/ en suite next to Olympic Park & Westfield,https://a0.muscache.com/pictures/4e792037-6ef5-4d54-9c87-edab4639ef13.jpg,Newham,51.54595,-0.00426,Private room,66,35,4.83
50430802,Lovely 1 Bed Cosy City Apartment with Shard View,https://a0.muscache.com/pictures/miso/Hosting-50430802/original/5cd6f006-26fc-4b2d-92cc-9e096cfe3506.jpeg,Southwark,51.49746,-0.08259,Entire home/apt,149,38,4.92
50434281,"Wonderful One-bedroom flat, Nelson Sq., SE1",https://a0.muscache.com/pictures/miso/Hosting-50434281/original/5bc42b0b-c7dd-483a-a94f-72439fd11fb4.jpeg,Southwark,51.50207,-0.10297,Entire home/apt,200,21,4.81
50337008,Beautiful one bedroom Manhattan Apartment,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTAzMzcwMDg%3D/original/5d313be8-5c0f-4cc9-bc03-509cbc25d496.jpeg,Kensington and Chelsea,51.50016,-0.19351,Entire home/apt,142,28,4.18
50337081,Private double bedroom in Wimbledon Park,https://a0.muscache.com/pictures/miso/Hosting-50337081/original/b31b2a8c-6070-4b89-989a-a1523ad4a85f.jpeg,Merton,51.43595,-0.19748,Private room,85,5,5
50450912,Private Double Room in East Central London,https://a0.muscache.com/pictures/miso/Hosting-50450912/original/17269cb8-359b-4dbe-b793-b6f8ae6b3c02.jpeg,Tower Hamlets,51.53129578,-0.057374001,Private room,51,16,4.81
50451889,Modern Apartment with Gym Access and Roof Garden,https://a0.muscache.com/pictures/8f146efc-4f8c-45c5-85f2-ae65e862e36b.jpg,Tower Hamlets,51.49740219,-0.018591,Entire home/apt,209,11,4.36
50339101,Luxury 1 Bed Apt Within Chelsea & Kensington,https://a0.muscache.com/pictures/6c98eec4-d5b6-4591-9f31-2c1d22de6b30.jpg,Kensington and Chelsea,51.49214,-0.19396,Entire home/apt,236,5,5
50341632,Private Apartment close to Thames River and Town,https://a0.muscache.com/pictures/f249b7c2-14b6-47c8-9200-8ce0dbbcd4df.jpg,Kingston upon Thames,51.41689,-0.30076,Entire home/apt,79,31,4.52
50452882,Modern bedroom 1 stop from London Bridge Station,https://a0.muscache.com/pictures/f480e8b5-85e5-4de2-9593-cf83a7425bbe.jpg,Lewisham,51.47892,-0.04082,Private room,128,1,5
50455541,"Stunning, architecturally designed studio flat",https://a0.muscache.com/pictures/miso/Hosting-50455541/original/12217998-6d5e-4397-9781-6fa0d56e39f5.jpeg,Merton,51.41711,-0.22926,Entire home/apt,164,16,5
50464430,Modern en-suite room and self catering in london,https://a0.muscache.com/pictures/4cc0c3ce-fa06-4291-be74-5f856ff299ba.jpg,Greenwich,51.49413,0.06574,Private room,90,13,4.85
50467937,Double bedroom  in spacious warehouse apartment,https://a0.muscache.com/pictures/miso/Hosting-50467937/original/a63bf57e-126e-4286-95ee-a4e90b9ea44e.jpeg,Hackney,51.54947,-0.06203,Private room,69,101,4.91
50473389,large double bedroom and private bathroom,https://a0.muscache.com/pictures/miso/Hosting-50473389/original/e9787ed5-66cf-454b-bb5a-e367012826f2.jpeg,Wandsworth,51.475,-0.16308,Private room,80,152,4.88
50473970,Spacious vibrant flat in Brixton with terrace,https://a0.muscache.com/pictures/miso/Hosting-50473970/original/f563d64e-b7de-4547-ab53-0f94f0f52ccf.png,Lambeth,51.46613,-0.11739,Entire home/apt,147,16,5
50475578,Gorgeous Flat (St John’s Wood),https://a0.muscache.com/pictures/hosting/Hosting-50475578/original/e6deeb79-b6dd-4361-bdcf-8206839f9938.jpeg,Westminster,51.52915,-0.17591,Entire home/apt,165,25,4.8
50478324,5*Host: Stanmore Central 1 Bed W/ Balcony - London,https://a0.muscache.com/pictures/7a6f0421-5df9-4ee5-a3b4-cdf32de85e1e.jpg,Harrow,51.61723,-0.31367,Entire home/apt,166,35,4.86
50359344,"""Beautiful Large Room in London Flat""",https://a0.muscache.com/pictures/miso/Hosting-50359344/original/272cec1e-8451-4d99-870f-a497faab8093.jpeg,Ealing,51.52765,-0.33016,Private room,55,10,4.6
50479161,Fantastic bedroom with king bed & private bathroom,https://a0.muscache.com/pictures/07099ce9-c9de-4301-9373-ac331142e370.jpg,Croydon,51.39968,-0.0627,Private room,60,17,4.82
50481041,"Studio Flat Farringdon, Clerkenwell, Holborn 508",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTA0ODEwNDE%3D/original/7cbe3e8f-7b6f-400a-99d9-037bf6486da6.jpeg,Camden,51.52136,-0.1079,Entire home/apt,206,25,4.56
50370435,Gloria’s Place (Room 1),https://a0.muscache.com/pictures/miso/Hosting-50370435/original/106f6c9f-2d85-45e2-97f7-2d1fa737ff66.jpeg,Merton,51.41453,-0.1667,Private room,80,21,4.86
50497910,"Havering. Kingsize bed, spotless and comfortable",https://a0.muscache.com/pictures/99fec504-727e-4955-b2e3-45e126ba7b0b.jpg,Havering,51.56764,0.27896,Private room,75,64,4.97
50500602,1 bed Home from home apartments SW19,https://a0.muscache.com/pictures/miso/Hosting-50500602/original/8413a601-4577-48b7-8ded-cbe1f2708618.jpeg,Merton,51.42756802,-0.194922356,Entire home/apt,135,14,5
50384227,"Beautiful central flat, minutes walk from river.",https://a0.muscache.com/pictures/airflow/Hosting-50384227/original/0b97f84a-5573-47c3-8c79-d5abe0c644d0.jpg,Southwark,51.50465,-0.10299,Entire home/apt,176,180,4.98
50505173,Lovely double room close to Canary Wharf.,https://a0.muscache.com/pictures/e33e5467-7824-4ee9-8887-2603c171faf6.jpg,Tower Hamlets,51.51277,-0.006,Private room,34,53,4.57
50511485,"Lovely 1 bedroom apartment with Hottub, Sauna, Gym",https://a0.muscache.com/pictures/38cf0a44-82ba-4129-82be-122734f0cc8a.jpg,Tower Hamlets,51.51649,-0.06726,Entire home/apt,104,29,4.72
50511852,Immaculately restored two bed warehouse flat.,https://a0.muscache.com/pictures/e0d86b0a-d900-44ae-b051-3ef546f97369.jpg,Southwark,51.49894,-0.08145,Entire home/apt,365,11,4.91
50514695,THE CHELSEA,https://a0.muscache.com/pictures/38b12f2f-7116-4c4f-83a9-89078e6f8efd.jpg,Kensington and Chelsea,51.49413,-0.16564,Entire home/apt,299,11,5
50525450,Clean quiet Safe Double room 2mins from Clapham,https://a0.muscache.com/pictures/f3c7fe8c-da7c-4c33-b901-9dbc91a5fd23.jpg,Wandsworth,51.46602,-0.16891,Private room,67,16,4.75
50530860,One bedroom flat in a Edwardian converted house.,https://a0.muscache.com/pictures/miso/Hosting-50530860/original/b9e81125-3f82-4131-9629-118200e5437b.png,Richmond upon Thames,51.48072,-0.28509,Entire home/apt,130,14,5
50533496,Nice Micro studio best location- Notting Hill,https://a0.muscache.com/pictures/miso/Hosting-50533496/original/574a8848-d696-428e-b3c0-780d87fb1c52.jpeg,Kensington and Chelsea,51.50898,-0.19348,Entire home/apt,110,17,4.94
50407915,Pleasant Putney home close to the tube station by UnderTheDoormat,https://a0.muscache.com/pictures/prohost-api/Hosting-50407915/original/ab8b0838-eabc-4dba-b8e4-92413de4d227.jpeg,Wandsworth,51.45835,-0.20703,Entire home/apt,106,11,4.27
50548243,Canada Water Entire One-Bedroom Apartment,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTA1NDgyNDM%3D/original/d3261373-7b9b-4f17-a5da-43a06ea0e4e8.jpeg,Southwark,51.495,-0.04291,Entire home/apt,95,19,4.58
50557742,Private Double Bedroom with shared Bathroom,https://a0.muscache.com/pictures/ee2ea1a8-43e5-4d30-af60-33ad477d355a.jpg,Sutton,51.37772369,-0.233474001,Private room,45,20,4.9
50679435,Cosy double room in a converted Victorian school,https://a0.muscache.com/pictures/miso/Hosting-50679435/original/1db2a958-d3e0-4f96-b5d1-3042fb019f09.jpeg,Brent,51.55220138,-0.241839689,Private room,55,89,4.96
50558820,Spacious en-suite double bedroom- Private entrance,https://a0.muscache.com/pictures/miso/Hosting-50558820/original/3205c436-0af4-4cc8-a3d7-2b5524c38ffc.jpeg,Ealing,51.51047,-0.34704,Entire home/apt,78,91,4.98
50560841,"Spacious One Bedroom Apartment/Gym, Sauna, Jacuzzi",https://a0.muscache.com/pictures/fbcc477b-c920-454d-9849-bbcf05871d3c.jpg,Kensington and Chelsea,51.49024,-0.17999,Entire home/apt,209,34,3.79
50563860,Amazing spacious studio flat,https://a0.muscache.com/pictures/hosting/Hosting-50563860/original/c1372426-6f9a-4a16-87af-77bee3c2cd6a.jpeg,Hillingdon,51.50490579,-0.42120813,Entire home/apt,99,2,3
50568742,Lovely studio in Earls Court!,https://a0.muscache.com/pictures/miso/Hosting-50568742/original/9b62120f-86e9-4d66-8476-a66d79f1e0ed.jpeg,Kensington and Chelsea,51.49276,-0.19125,Entire home/apt,121,171,4.81
50583204,Regents Park Dream Studio,https://a0.muscache.com/pictures/5f524a7d-212b-4817-ade2-b051fbbdc4c7.jpg,Westminster,51.52289,-0.16188,Entire home/apt,95,1,5
50691069,"Sweet and cosy en suite in Fitzrovia, London",https://a0.muscache.com/pictures/miso/Hosting-50691069/original/c0734e67-630f-4c19-b42b-5b7e6f9157dd.jpeg,Westminster,51.52021,-0.14083,Entire home/apt,120,1,5
50584993,"Garden flat, w/ hot tub, close to Wimbledon tennis",https://a0.muscache.com/pictures/miso/Hosting-50584993/original/bca26ae7-7761-4073-9090-f376f1f1303d.jpeg,Wandsworth,51.45101,-0.19571,Entire home/apt,150,6,4.67
50587119,Double room & private bathroom with shared garden,https://a0.muscache.com/pictures/7d9d46e3-32ff-4d6a-b15b-4215194bee7f.jpg,Islington,51.57203,-0.12393,Private room,70,7,5
50696895,Adorable Guest room,https://a0.muscache.com/pictures/5dd8d960-449f-435d-b66c-b5642855a30a.jpg,Bexley,51.47887,0.16095,Entire home/apt,65,25,4.76
50697248,Modern & stylish 1 bedroom flat,https://a0.muscache.com/pictures/miso/Hosting-50697248/original/e70c6113-0b62-4125-8448-87dd00434483.jpeg,Southwark,51.4716865,-0.069944,Entire home/apt,110,3,5
50596795,Spacious Room in Beautiful  Home + Sauna/ Hot Tub.,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTA1OTY3OTU%3D/original/ee4dce00-6836-492c-89ea-3e450c532d6e.jpeg,Bromley,51.31122198,0.029101452,Private room,35,23,4.78
50702273,Large Bedroom in Central London Friendly Home,https://a0.muscache.com/pictures/d3447ef2-9e72-4ca5-a0bd-42dcf78b3e4e.jpg,Southwark,51.48637009,-0.097802997,Private room,55,85,4.72
50606734,Fantastic 1 bedroom apartment in Canary Wharf,https://a0.muscache.com/pictures/miso/Hosting-50606734/original/4428a6ba-ad84-4382-9026-bf3ba56d2336.jpeg,Tower Hamlets,51.500374,-0.021143,Entire home/apt,153,12,4.92
50617592,1 bedroom flat with an en-suite room,https://a0.muscache.com/pictures/9f6856f1-6d76-4e79-9710-7882cd1f217a.jpg,Islington,51.57126,-0.11563,Entire home/apt,139,60,4.8
50712480,GuestReady - Cosy Wimbledon Studio Flat,https://a0.muscache.com/pictures/prohost-api/Hosting-50712480/original/bf0f51a1-07d7-486a-9964-b5cdfe84b004.jpeg,Merton,51.41791848,-0.199373153,Entire home/apt,105,33,4.52
50712704,Private Double Self contained Studio Outbuilding,https://a0.muscache.com/pictures/d96ca8dc-95a5-49f6-a1b4-670e0ffa45a2.jpg,Ealing,51.51961,-0.33291,Entire home/apt,46,111,4.68
50715303,King Bedroom in  Hotel Shepherd's Bush London,https://a0.muscache.com/pictures/miso/Hosting-50715303/original/a71031ff-befd-42bd-9e1e-9c405c1f4e3a.jpeg,Hammersmith and Fulham,51.505749,-0.22614,Private room,182,6,5
50637636,Double room in heart of Hackney (females only),https://a0.muscache.com/pictures/09a6c3a8-38e1-4e2f-a4cb-e8a1fbbbb975.jpg,Hackney,51.54787,-0.05681,Private room,1554,9,4.78
50639424,Lovely 1 bedroom flat near Kew Gardens,https://a0.muscache.com/pictures/58c0382b-4510-4d8c-8d78-dad4a4e7b8bc.jpg,Richmond upon Thames,51.46733,-0.28533,Entire home/apt,113,26,4.96
